total_gold_earned_0, 58355
total_gold_spent_0, 52058
total_baron_kills_0, 0
total_dragon_kills_0, 2
total_inhibitor_kils_0, 1
total_kills_0, 27
total_deaths_0, 21
total_damage_dealt_to_champions_0, 95661
total_damage_dealt_to_objectives_0, 47682
total_damage_taken_0, 112025
average_vision_score_0, 24
total_wards_placed_0, 53
average_creep_score_0, 134
average_champion_experience_0, 14292
dmg_carry_0, 83
obj_carry_0, 83
team_comp_0_champ_1, Yorick
team_comp_0_champ_2, Kayn
team_comp_0_champ_3, Yasuo
team_comp_0_champ_4, Jhin
team_comp_0_champ_5, Janna
total_gold_earned_1, 51328
total_gold_spent_1, 48550
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 0
total_kills_1, 21
total_deaths_1, 27
total_damage_dealt_to_champions_1, 90380
total_damage_dealt_to_objectives_1, 41667
total_damage_taken_1, 122665
average_vision_score_1, 29
total_wards_placed_1, 63
average_creep_score_1, 114
average_champion_experience_1, 12102
dmg_carry_1, 23
obj_carry_1, 23
team_comp_1_champ_1, Tryndamere
team_comp_1_champ_2, Khazix
team_comp_1_champ_3, Chogath
team_comp_1_champ_4, Ezreal
team_comp_1_champ_5, Zyra
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 1
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
