total_gold_earned_0, 61142
total_gold_spent_0, 58275
total_baron_kills_0, 0
total_dragon_kills_0, 3
total_inhibitor_kils_0, 0
total_kills_0, 42
total_deaths_0, 51
total_damage_dealt_to_champions_0, 113821
total_damage_dealt_to_objectives_0, 65923
total_damage_taken_0, 135273
average_vision_score_0, 28
total_wards_placed_0, 49
average_creep_score_0, 94
average_champion_experience_0, 12852
dmg_carry_0, 203
obj_carry_0, 203
team_comp_0_champ_1, Quinn
team_comp_0_champ_2, Kindred
team_comp_0_champ_3, Galio
team_comp_0_champ_4, Kaisa
team_comp_0_champ_5, Nami
total_gold_earned_1, 66697
total_gold_spent_1, 59560
total_baron_kills_1, 1
total_dragon_kills_1, 2
total_inhibitor_kils_1, 1
total_kills_1, 51
total_deaths_1, 42
total_damage_dealt_to_champions_1, 116436
total_damage_dealt_to_objectives_1, 70688
total_damage_taken_1, 138581
average_vision_score_1, 28
total_wards_placed_1, 78
average_creep_score_1, 96
average_champion_experience_1, 14420
dmg_carry_1, 157
obj_carry_1, 157
team_comp_1_champ_1, Yasuo
team_comp_1_champ_2, Diana
team_comp_1_champ_3, Nidalee
team_comp_1_champ_4, Jhin
team_comp_1_champ_5, Sona
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
