total_gold_earned_0, 82472
total_gold_spent_0, 74330
total_baron_kills_0, 1
total_dragon_kills_0, 2
total_inhibitor_kils_0, 0
total_kills_0, 45
total_deaths_0, 39
total_damage_dealt_to_champions_0, 170859
total_damage_dealt_to_objectives_0, 83561
total_damage_taken_0, 161912
average_vision_score_0, 40
total_wards_placed_0, 73
average_creep_score_0, 150
average_champion_experience_0, 19248
dmg_carry_0, 38
obj_carry_0, 38
team_comp_0_champ_1, Kennen
team_comp_0_champ_2, Diana
team_comp_0_champ_3, Kassadin
team_comp_0_champ_4, Varus
team_comp_0_champ_5, MissFortune
total_gold_earned_1, 79000
total_gold_spent_1, 77550
total_baron_kills_1, 2
total_dragon_kills_1, 4
total_inhibitor_kils_1, 1
total_kills_1, 39
total_deaths_1, 45
total_damage_dealt_to_champions_1, 133578
total_damage_dealt_to_objectives_1, 100914
total_damage_taken_1, 206918
average_vision_score_1, 35
total_wards_placed_1, 75
average_creep_score_1, 144
average_champion_experience_1, 18887
dmg_carry_1, 29
obj_carry_1, 29
team_comp_1_champ_1, Maokai
team_comp_1_champ_2, MasterYi
team_comp_1_champ_3, Yasuo
team_comp_1_champ_4, Twitch
team_comp_1_champ_5, Sona
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
