total_gold_earned_0, 71612
total_gold_spent_0, 64850
total_baron_kills_0, 2
total_dragon_kills_0, 3
total_inhibitor_kils_0, 1
total_kills_0, 45
total_deaths_0, 37
total_damage_dealt_to_champions_0, 137754
total_damage_dealt_to_objectives_0, 87541
total_damage_taken_0, 173705
average_vision_score_0, 25
total_wards_placed_0, 49
average_creep_score_0, 113
average_champion_experience_0, 17898
dmg_carry_0, 1
obj_carry_0, 1
team_comp_0_champ_1, TahmKench
team_comp_0_champ_2, Rengar
team_comp_0_champ_3, Annie
team_comp_0_champ_4, Vayne
team_comp_0_champ_5, Thresh
total_gold_earned_1, 69351
total_gold_spent_1, 64100
total_baron_kills_1, 0
total_dragon_kills_1, 3
total_inhibitor_kils_1, 0
total_kills_1, 37
total_deaths_1, 45
total_damage_dealt_to_champions_1, 129030
total_damage_dealt_to_objectives_1, 79249
total_damage_taken_1, 169372
average_vision_score_1, 31
total_wards_placed_1, 65
average_creep_score_1, 128
average_champion_experience_1, 14829
dmg_carry_1, 777
obj_carry_1, 777
team_comp_1_champ_1, Yone
team_comp_1_champ_2, Volibear
team_comp_1_champ_3, Ahri
team_comp_1_champ_4, Caitlyn
team_comp_1_champ_5, Senna
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 1
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
