total_gold_earned_0, 62291
total_gold_spent_0, 59275
total_baron_kills_0, 0
total_dragon_kills_0, 3
total_inhibitor_kils_0, 0
total_kills_0, 34
total_deaths_0, 47
total_damage_dealt_to_champions_0, 125962
total_damage_dealt_to_objectives_0, 26948
total_damage_taken_0, 178433
average_vision_score_0, 26
total_wards_placed_0, 65
average_creep_score_0, 126
average_champion_experience_0, 14508
dmg_carry_0, 221
obj_carry_0, 221
team_comp_0_champ_1, Malphite
team_comp_0_champ_2, Viego
team_comp_0_champ_3, Kaisa
team_comp_0_champ_4, Zeri
team_comp_0_champ_5, Leona
total_gold_earned_1, 71329
total_gold_spent_1, 65870
total_baron_kills_1, 1
total_dragon_kills_1, 3
total_inhibitor_kils_1, 3
total_kills_1, 47
total_deaths_1, 34
total_damage_dealt_to_champions_1, 150122
total_damage_dealt_to_objectives_1, 87361
total_damage_taken_1, 160838
average_vision_score_1, 47
total_wards_placed_1, 75
average_creep_score_1, 119
average_champion_experience_1, 16788
dmg_carry_1, 134
obj_carry_1, 134
team_comp_1_champ_1, Shen
team_comp_1_champ_2, Kayn
team_comp_1_champ_3, Syndra
team_comp_1_champ_4, Caitlyn
team_comp_1_champ_5, Senna
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
