total_gold_earned_0, 25607
total_gold_spent_0, 19425
total_baron_kills_0, 0
total_dragon_kills_0, 2
total_inhibitor_kils_0, 0
total_kills_0, 7
total_deaths_0, 5
total_damage_dealt_to_champions_0, 20306
total_damage_dealt_to_objectives_0, 24670
total_damage_taken_0, 31118
average_vision_score_0, 9
total_wards_placed_0, 26
average_creep_score_0, 58
average_champion_experience_0, 5602
dmg_carry_0, 51
obj_carry_0, 51
team_comp_0_champ_1, Garen
team_comp_0_champ_2, Belveth
team_comp_0_champ_3, Lux
team_comp_0_champ_4, Caitlyn
team_comp_0_champ_5, Karma
total_gold_earned_1, 18721
total_gold_spent_1, 15085
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 5
total_deaths_1, 7
total_damage_dealt_to_champions_1, 18952
total_damage_dealt_to_objectives_1, 838
total_damage_taken_1, 26932
average_vision_score_1, 6
total_wards_placed_1, 18
average_creep_score_1, 48
average_champion_experience_1, 4254
dmg_carry_1, 25
obj_carry_1, 25
team_comp_1_champ_1, Morgana
team_comp_1_champ_2, Nocturne
team_comp_1_champ_3, Pantheon
team_comp_1_champ_4, Nilah
team_comp_1_champ_5, Nami
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
