total_gold_earned_0, 40886
total_gold_spent_0, 36865
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 13
total_deaths_0, 29
total_damage_dealt_to_champions_0, 61556
total_damage_dealt_to_objectives_0, 16372
total_damage_taken_0, 94810
average_vision_score_0, 20
total_wards_placed_0, 44
average_creep_score_0, 104
average_champion_experience_0, 10067
dmg_carry_0, 222
obj_carry_0, 222
team_comp_0_champ_1, Riven
team_comp_0_champ_2, Ivern
team_comp_0_champ_3, Zilean
team_comp_0_champ_4, Jinx
team_comp_0_champ_5, Nami
total_gold_earned_1, 56282
total_gold_spent_1, 48705
total_baron_kills_1, 1
total_dragon_kills_1, 3
total_inhibitor_kils_1, 3
total_kills_1, 29
total_deaths_1, 13
total_damage_dealt_to_champions_1, 81998
total_damage_dealt_to_objectives_1, 78593
total_damage_taken_1, 105160
average_vision_score_1, 22
total_wards_placed_1, 57
average_creep_score_1, 115
average_champion_experience_1, 12951
dmg_carry_1, 28
obj_carry_1, 28
team_comp_1_champ_1, Garen
team_comp_1_champ_2, Evelynn
team_comp_1_champ_3, Katarina
team_comp_1_champ_4, Sivir
team_comp_1_champ_5, Sona
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
