total_gold_earned_0, 60028
total_gold_spent_0, 59900
total_baron_kills_0, 1
total_dragon_kills_0, 3
total_inhibitor_kils_0, 1
total_kills_0, 36
total_deaths_0, 26
total_damage_dealt_to_champions_0, 84908
total_damage_dealt_to_objectives_0, 62056
total_damage_taken_0, 132477
average_vision_score_0, 19
total_wards_placed_0, 53
average_creep_score_0, 116
average_champion_experience_0, 14581
dmg_carry_0, 84
obj_carry_0, 84
team_comp_0_champ_1, Kled
team_comp_0_champ_2, LeeSin
team_comp_0_champ_3, Akali
team_comp_0_champ_4, Jhin
team_comp_0_champ_5, Nami
total_gold_earned_1, 60890
total_gold_spent_1, 52710
total_baron_kills_1, 0
total_dragon_kills_1, 1
total_inhibitor_kils_1, 3
total_kills_1, 26
total_deaths_1, 36
total_damage_dealt_to_champions_1, 97891
total_damage_dealt_to_objectives_1, 39369
total_damage_taken_1, 109897
average_vision_score_1, 24
total_wards_placed_1, 58
average_creep_score_1, 105
average_champion_experience_1, 13536
dmg_carry_1, 235
obj_carry_1, 235
team_comp_1_champ_1, Yorick
team_comp_1_champ_2, Zed
team_comp_1_champ_3, Veigar
team_comp_1_champ_4, Caitlyn
team_comp_1_champ_5, Senna
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 0
vision_winner, 1
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 1
