total_gold_earned_0, 46478
total_gold_spent_0, 40060
total_baron_kills_0, 1
total_dragon_kills_0, 3
total_inhibitor_kils_0, 1
total_kills_0, 25
total_deaths_0, 11
total_damage_dealt_to_champions_0, 75786
total_damage_dealt_to_objectives_0, 69101
total_damage_taken_0, 73494
average_vision_score_0, 16
total_wards_placed_0, 39
average_creep_score_0, 92
average_champion_experience_0, 10430
dmg_carry_0, 777
obj_carry_0, 777
team_comp_0_champ_1, Sion
team_comp_0_champ_2, Pantheon
team_comp_0_champ_3, Yone
team_comp_0_champ_4, Samira
team_comp_0_champ_5, Lulu
total_gold_earned_1, 35128
total_gold_spent_1, 31750
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 11
total_deaths_1, 25
total_damage_dealt_to_champions_1, 44559
total_damage_dealt_to_objectives_1, 20711
total_damage_taken_1, 91521
average_vision_score_1, 17
total_wards_placed_1, 37
average_creep_score_1, 90
average_champion_experience_1, 8203
dmg_carry_1, 50
obj_carry_1, 50
team_comp_1_champ_1, Riven
team_comp_1_champ_2, MasterYi
team_comp_1_champ_3, Swain
team_comp_1_champ_4, Caitlyn
team_comp_1_champ_5, Leona
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 1
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
