total_gold_earned_0, 48592
total_gold_spent_0, 43585
total_baron_kills_0, 0
total_dragon_kills_0, 2
total_inhibitor_kils_0, 1
total_kills_0, 20
total_deaths_0, 31
total_damage_dealt_to_champions_0, 67924
total_damage_dealt_to_objectives_0, 40397
total_damage_taken_0, 85271
average_vision_score_0, 22
total_wards_placed_0, 51
average_creep_score_0, 101
average_champion_experience_0, 11405
dmg_carry_0, 83
obj_carry_0, 83
team_comp_0_champ_1, Yorick
team_comp_0_champ_2, Kayn
team_comp_0_champ_3, Ahri
team_comp_0_champ_4, Jhin
team_comp_0_champ_5, Renata
total_gold_earned_1, 54514
total_gold_spent_1, 49775
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 0
total_kills_1, 31
total_deaths_1, 20
total_damage_dealt_to_champions_1, 62129
total_damage_dealt_to_objectives_1, 46032
total_damage_taken_1, 93884
average_vision_score_1, 21
total_wards_placed_1, 43
average_creep_score_1, 128
average_champion_experience_1, 12096
dmg_carry_1, 157
obj_carry_1, 157
team_comp_1_champ_1, Renekton
team_comp_1_champ_2, Khazix
team_comp_1_champ_3, Yasuo
team_comp_1_champ_4, Lucian
team_comp_1_champ_5, Thresh
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 0
