total_gold_earned_0, 38875
total_gold_spent_0, 35550
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 13
total_deaths_0, 37
total_damage_dealt_to_champions_0, 60793
total_damage_dealt_to_objectives_0, 23063
total_damage_taken_0, 103615
average_vision_score_0, 21
total_wards_placed_0, 54
average_creep_score_0, 98
average_champion_experience_0, 9327
dmg_carry_0, 85
obj_carry_0, 85
team_comp_0_champ_1, Kennen
team_comp_0_champ_2, Volibear
team_comp_0_champ_3, Yasuo
team_comp_0_champ_4, Samira
team_comp_0_champ_5, Alistar
total_gold_earned_1, 56973
total_gold_spent_1, 50935
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 2
total_kills_1, 37
total_deaths_1, 13
total_damage_dealt_to_champions_1, 83933
total_damage_dealt_to_objectives_1, 63921
total_damage_taken_1, 94174
average_vision_score_1, 25
total_wards_placed_1, 55
average_creep_score_1, 111
average_champion_experience_1, 12607
dmg_carry_1, 55
obj_carry_1, 55
team_comp_1_champ_1, Kaisa
team_comp_1_champ_2, Jax
team_comp_1_champ_3, Katarina
team_comp_1_champ_4, Khazix
team_comp_1_champ_5, Lissandra
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
