total_gold_earned_0, 22462
total_gold_spent_0, 20835
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 4
total_deaths_0, 25
total_damage_dealt_to_champions_0, 27787
total_damage_dealt_to_objectives_0, 3197
total_damage_taken_0, 49491
average_vision_score_0, 8
total_wards_placed_0, 18
average_creep_score_0, 61
average_champion_experience_0, 5388
dmg_carry_0, 17
obj_carry_0, 17
team_comp_0_champ_1, Teemo
team_comp_0_champ_2, Gwen
team_comp_0_champ_3, Galio
team_comp_0_champ_4, Jhin
team_comp_0_champ_5, Senna
total_gold_earned_1, 36613
total_gold_spent_1, 34300
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 0
total_kills_1, 25
total_deaths_1, 4
total_damage_dealt_to_champions_1, 37152
total_damage_dealt_to_objectives_1, 46143
total_damage_taken_1, 46859
average_vision_score_1, 12
total_wards_placed_1, 26
average_creep_score_1, 64
average_champion_experience_1, 6634
dmg_carry_1, 50
obj_carry_1, 50
team_comp_1_champ_1, Garen
team_comp_1_champ_2, Khazix
team_comp_1_champ_3, Swain
team_comp_1_champ_4, Jinx
team_comp_1_champ_5, Morgana
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
