total_gold_earned_0, 56588
total_gold_spent_0, 54825
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 26
total_deaths_0, 46
total_damage_dealt_to_champions_0, 98938
total_damage_dealt_to_objectives_0, 13340
total_damage_taken_0, 130010
average_vision_score_0, 22
total_wards_placed_0, 53
average_creep_score_0, 123
average_champion_experience_0, 13655
dmg_carry_0, 234
obj_carry_0, 234
team_comp_0_champ_1, Ryze
team_comp_0_champ_2, Nunu
team_comp_0_champ_3, Viego
team_comp_0_champ_4, MissFortune
team_comp_0_champ_5, Ashe
total_gold_earned_1, 68871
total_gold_spent_1, 64895
total_baron_kills_1, 2
total_dragon_kills_1, 5
total_inhibitor_kils_1, 2
total_kills_1, 46
total_deaths_1, 26
total_damage_dealt_to_champions_1, 106149
total_damage_dealt_to_objectives_1, 114791
total_damage_taken_1, 132478
average_vision_score_1, 40
total_wards_placed_1, 77
average_creep_score_1, 111
average_champion_experience_1, 16055
dmg_carry_1, 119
obj_carry_1, 119
team_comp_1_champ_1, Shen
team_comp_1_champ_2, Rengar
team_comp_1_champ_3, Chogath
team_comp_1_champ_4, Draven
team_comp_1_champ_5, Swain
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
