total_gold_earned_0, 42007
total_gold_spent_0, 38850
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 18
total_deaths_0, 35
total_damage_dealt_to_champions_0, 58843
total_damage_dealt_to_objectives_0, 16531
total_damage_taken_0, 86484
average_vision_score_0, 16
total_wards_placed_0, 39
average_creep_score_0, 95
average_champion_experience_0, 10153
dmg_carry_0, 143
obj_carry_0, 143
team_comp_0_champ_1, Tryndamere
team_comp_0_champ_2, Graves
team_comp_0_champ_3, Qiyana
team_comp_0_champ_4, Jinx
team_comp_0_champ_5, Zyra
total_gold_earned_1, 51826
total_gold_spent_1, 48425
total_baron_kills_1, 0
total_dragon_kills_1, 4
total_inhibitor_kils_1, 1
total_kills_1, 35
total_deaths_1, 18
total_damage_dealt_to_champions_1, 66106
total_damage_dealt_to_objectives_1, 68077
total_damage_taken_1, 87954
average_vision_score_1, 15
total_wards_placed_1, 33
average_creep_score_1, 103
average_champion_experience_1, 12213
dmg_carry_1, 13
obj_carry_1, 13
team_comp_1_champ_1, Mordekaiser
team_comp_1_champ_2, Viego
team_comp_1_champ_3, Ryze
team_comp_1_champ_4, Ashe
team_comp_1_champ_5, Lulu
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
