total_gold_earned_0, 87054
total_gold_spent_0, 86283
total_baron_kills_0, 1
total_dragon_kills_0, 3
total_inhibitor_kils_0, 2
total_kills_0, 53
total_deaths_0, 47
total_damage_dealt_to_champions_0, 194338
total_damage_dealt_to_objectives_0, 104416
total_damage_taken_0, 220347
average_vision_score_0, 40
total_wards_placed_0, 81
average_creep_score_0, 172
average_champion_experience_0, 21779
dmg_carry_0, 236
obj_carry_0, 236
team_comp_0_champ_1, Darius
team_comp_0_champ_2, Amumu
team_comp_0_champ_3, Ryze
team_comp_0_champ_4, Lucian
team_comp_0_champ_5, Lux
total_gold_earned_1, 87184
total_gold_spent_1, 81188
total_baron_kills_1, 1
total_dragon_kills_1, 4
total_inhibitor_kils_1, 2
total_kills_1, 47
total_deaths_1, 53
total_damage_dealt_to_champions_1, 187627
total_damage_dealt_to_objectives_1, 95121
total_damage_taken_1, 239962
average_vision_score_1, 38
total_wards_placed_1, 90
average_creep_score_1, 169
average_champion_experience_1, 21774
dmg_carry_1, 41
obj_carry_1, 41
team_comp_1_champ_1, TahmKench
team_comp_1_champ_2, Trundle
team_comp_1_champ_3, Gangplank
team_comp_1_champ_4, Ziggs
team_comp_1_champ_5, Senna
gameLengthMin, 42
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
