total_gold_earned_0, 59317
total_gold_spent_0, 51525
total_baron_kills_0, 1
total_dragon_kills_0, 1
total_inhibitor_kils_0, 1
total_kills_0, 41
total_deaths_0, 37
total_damage_dealt_to_champions_0, 110819
total_damage_dealt_to_objectives_0, 53862
total_damage_taken_0, 137830
average_vision_score_0, 28
total_wards_placed_0, 68
average_creep_score_0, 93
average_champion_experience_0, 13132
dmg_carry_0, 711
obj_carry_0, 711
team_comp_0_champ_1, Ornn
team_comp_0_champ_2, Trundle
team_comp_0_champ_3, Vex
team_comp_0_champ_4, Jinx
team_comp_0_champ_5, Morgana
total_gold_earned_1, 58196
total_gold_spent_1, 58780
total_baron_kills_1, 1
total_dragon_kills_1, 2
total_inhibitor_kils_1, 0
total_kills_1, 37
total_deaths_1, 42
total_damage_dealt_to_champions_1, 114200
total_damage_dealt_to_objectives_1, 52522
total_damage_taken_1, 139364
average_vision_score_1, 26
total_wards_placed_1, 47
average_creep_score_1, 92
average_champion_experience_1, 12435
dmg_carry_1, 91
obj_carry_1, 91
team_comp_1_champ_1, Aatrox
team_comp_1_champ_2, Talon
team_comp_1_champ_3, Akshan
team_comp_1_champ_4, Samira
team_comp_1_champ_5, Ashe
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 0
