total_gold_earned_0, 81947
total_gold_spent_0, 75060
total_baron_kills_0, 0
total_dragon_kills_0, 4
total_inhibitor_kils_0, 4
total_kills_0, 66
total_deaths_0, 52
total_damage_dealt_to_champions_0, 239406
total_damage_dealt_to_objectives_0, 70408
total_damage_taken_0, 236337
average_vision_score_0, 32
total_wards_placed_0, 73
average_creep_score_0, 113
average_champion_experience_0, 18074
dmg_carry_0, 15
obj_carry_0, 15
team_comp_0_champ_1, TahmKench
team_comp_0_champ_2, Kayn
team_comp_0_champ_3, Veigar
team_comp_0_champ_4, Sivir
team_comp_0_champ_5, Ashe
total_gold_earned_1, 72389
total_gold_spent_1, 70155
total_baron_kills_1, 1
total_dragon_kills_1, 2
total_inhibitor_kils_1, 0
total_kills_1, 52
total_deaths_1, 66
total_damage_dealt_to_champions_1, 206120
total_damage_dealt_to_objectives_1, 34384
total_damage_taken_1, 270410
average_vision_score_1, 24
total_wards_placed_1, 62
average_creep_score_1, 101
average_champion_experience_1, 17964
dmg_carry_1, 81
obj_carry_1, 81
team_comp_1_champ_1, Aatrox
team_comp_1_champ_2, Volibear
team_comp_1_champ_3, Kassadin
team_comp_1_champ_4, Ezreal
team_comp_1_champ_5, Udyr
gameLengthMin, 40
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
