total_gold_earned_0, 62694
total_gold_spent_0, 54590
total_baron_kills_0, 1
total_dragon_kills_0, 2
total_inhibitor_kils_0, 3
total_kills_0, 33
total_deaths_0, 33
total_damage_dealt_to_champions_0, 98007
total_damage_dealt_to_objectives_0, 69146
total_damage_taken_0, 116345
average_vision_score_0, 26
total_wards_placed_0, 71
average_creep_score_0, 109
average_champion_experience_0, 14040
dmg_carry_0, 80
obj_carry_0, 80
team_comp_0_champ_1, Jinx
team_comp_0_champ_2, Ekko
team_comp_0_champ_3, Pantheon
team_comp_0_champ_4, Vayne
team_comp_0_champ_5, Lulu
total_gold_earned_1, 57900
total_gold_spent_1, 57805
total_baron_kills_1, 0
total_dragon_kills_1, 3
total_inhibitor_kils_1, 0
total_kills_1, 33
total_deaths_1, 33
total_damage_dealt_to_champions_1, 83410
total_damage_dealt_to_objectives_1, 45748
total_damage_taken_1, 120048
average_vision_score_1, 31
total_wards_placed_1, 65
average_creep_score_1, 99
average_champion_experience_1, 12644
dmg_carry_1, 104
obj_carry_1, 104
team_comp_1_champ_1, Riven
team_comp_1_champ_2, Morgana
team_comp_1_champ_3, Graves
team_comp_1_champ_4, Jhin
team_comp_1_champ_5, Senna
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 1
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 0
