total_gold_earned_0, 55317
total_gold_spent_0, 50101
total_baron_kills_0, 1
total_dragon_kills_0, 2
total_inhibitor_kils_0, 1
total_kills_0, 35
total_deaths_0, 8
total_damage_dealt_to_champions_0, 91774
total_damage_dealt_to_objectives_0, 70453
total_damage_taken_0, 97935
average_vision_score_0, 21
total_wards_placed_0, 45
average_creep_score_0, 112
average_champion_experience_0, 13123
dmg_carry_0, 119
obj_carry_0, 119
team_comp_0_champ_1, Darius
team_comp_0_champ_2, Volibear
team_comp_0_champ_3, Annie
team_comp_0_champ_4, Draven
team_comp_0_champ_5, Soraka
total_gold_earned_1, 39936
total_gold_spent_1, 37000
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 0
total_kills_1, 7
total_deaths_1, 35
total_damage_dealt_to_champions_1, 52164
total_damage_dealt_to_objectives_1, 22963
total_damage_taken_1, 111748
average_vision_score_1, 19
total_wards_placed_1, 44
average_creep_score_1, 111
average_champion_experience_1, 10397
dmg_carry_1, 163
obj_carry_1, 163
team_comp_1_champ_1, Garen
team_comp_1_champ_2, MasterYi
team_comp_1_champ_3, Taliyah
team_comp_1_champ_4, Caitlyn
team_comp_1_champ_5, Nami
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
