total_gold_earned_0, 80599
total_gold_spent_0, 80225
total_baron_kills_0, 0
total_dragon_kills_0, 2
total_inhibitor_kils_0, 0
total_kills_0, 50
total_deaths_0, 41
total_damage_dealt_to_champions_0, 128567
total_damage_dealt_to_objectives_0, 39906
total_damage_taken_0, 179126
average_vision_score_0, 38
total_wards_placed_0, 69
average_creep_score_0, 170
average_champion_experience_0, 19247
dmg_carry_0, 41
obj_carry_0, 41
team_comp_0_champ_1, Malphite
team_comp_0_champ_2, Lillia
team_comp_0_champ_3, Gangplank
team_comp_0_champ_4, KogMaw
team_comp_0_champ_5, Blitzcrank
total_gold_earned_1, 85589
total_gold_spent_1, 77990
total_baron_kills_1, 2
total_dragon_kills_1, 5
total_inhibitor_kils_1, 0
total_kills_1, 41
total_deaths_1, 50
total_damage_dealt_to_champions_1, 150768
total_damage_dealt_to_objectives_1, 112070
total_damage_taken_1, 152440
average_vision_score_1, 36
total_wards_placed_1, 65
average_creep_score_1, 171
average_champion_experience_1, 22593
dmg_carry_1, 21
obj_carry_1, 21
team_comp_1_champ_1, MissFortune
team_comp_1_champ_2, Teemo
team_comp_1_champ_3, Yasuo
team_comp_1_champ_4, Jinx
team_comp_1_champ_5, Janna
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 1
