total_gold_earned_0, 26622
total_gold_spent_0, 23050
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 9
total_deaths_0, 21
total_damage_dealt_to_champions_0, 26026
total_damage_dealt_to_objectives_0, 12705
total_damage_taken_0, 53480
average_vision_score_0, 10
total_wards_placed_0, 27
average_creep_score_0, 55
average_champion_experience_0, 6173
dmg_carry_0, 887
obj_carry_0, 887
team_comp_0_champ_1, Gwen
team_comp_0_champ_2, Volibear
team_comp_0_champ_3, Yone
team_comp_0_champ_4, Ashe
team_comp_0_champ_5, Morgana
total_gold_earned_1, 38047
total_gold_spent_1, 32900
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 1
total_kills_1, 21
total_deaths_1, 9
total_damage_dealt_to_champions_1, 43132
total_damage_dealt_to_objectives_1, 49715
total_damage_taken_1, 45572
average_vision_score_1, 13
total_wards_placed_1, 29
average_creep_score_1, 72
average_champion_experience_1, 7600
dmg_carry_1, 157
obj_carry_1, 157
team_comp_1_champ_1, Vayne
team_comp_1_champ_2, Shyvana
team_comp_1_champ_3, Yasuo
team_comp_1_champ_4, Jhin
team_comp_1_champ_5, Karma
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
