total_gold_earned_0, 73700
total_gold_spent_0, 71785
total_baron_kills_0, 1
total_dragon_kills_0, 2
total_inhibitor_kils_0, 0
total_kills_0, 30
total_deaths_0, 56
total_damage_dealt_to_champions_0, 147067
total_damage_dealt_to_objectives_0, 9907
total_damage_taken_0, 180939
average_vision_score_0, 33
total_wards_placed_0, 83
average_creep_score_0, 167
average_champion_experience_0, 18846
dmg_carry_0, 17
obj_carry_0, 17
team_comp_0_champ_1, Teemo
team_comp_0_champ_2, Zac
team_comp_0_champ_3, Viktor
team_comp_0_champ_4, Varus
team_comp_0_champ_5, Shen
total_gold_earned_1, 82826
total_gold_spent_1, 74700
total_baron_kills_1, 1
total_dragon_kills_1, 4
total_inhibitor_kils_1, 4
total_kills_1, 56
total_deaths_1, 30
total_damage_dealt_to_champions_1, 154402
total_damage_dealt_to_objectives_1, 120674
total_damage_taken_1, 198084
average_vision_score_1, 40
total_wards_placed_1, 67
average_creep_score_1, 154
average_champion_experience_1, 20430
dmg_carry_1, 25
obj_carry_1, 25
team_comp_1_champ_1, Gnar
team_comp_1_champ_2, Trundle
team_comp_1_champ_3, Fizz
team_comp_1_champ_4, Xayah
team_comp_1_champ_5, Morgana
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
