total_gold_earned_0, 36240
total_gold_spent_0, 33100
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 17
total_deaths_0, 34
total_damage_dealt_to_champions_0, 45518
total_damage_dealt_to_objectives_0, 14113
total_damage_taken_0, 75524
average_vision_score_0, 14
total_wards_placed_0, 36
average_creep_score_0, 80
average_champion_experience_0, 8584
dmg_carry_0, 121
obj_carry_0, 121
team_comp_0_champ_1, Vayne
team_comp_0_champ_2, Khazix
team_comp_0_champ_3, Lucian
team_comp_0_champ_4, Tristana
team_comp_0_champ_5, Leona
total_gold_earned_1, 43438
total_gold_spent_1, 38930
total_baron_kills_1, 0
total_dragon_kills_1, 3
total_inhibitor_kils_1, 0
total_kills_1, 34
total_deaths_1, 17
total_damage_dealt_to_champions_1, 59735
total_damage_dealt_to_objectives_1, 57575
total_damage_taken_1, 68620
average_vision_score_1, 23
total_wards_placed_1, 44
average_creep_score_1, 86
average_champion_experience_1, 9658
dmg_carry_1, 86
obj_carry_1, 86
team_comp_1_champ_1, Garen
team_comp_1_champ_2, MasterYi
team_comp_1_champ_3, Brand
team_comp_1_champ_4, Ashe
team_comp_1_champ_5, Karma
gameLengthMin, 21
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
