total_gold_earned_0, 42737
total_gold_spent_0, 40285
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 20
total_deaths_0, 32
total_damage_dealt_to_champions_0, 61047
total_damage_dealt_to_objectives_0, 9894
total_damage_taken_0, 89020
average_vision_score_0, 18
total_wards_placed_0, 48
average_creep_score_0, 87
average_champion_experience_0, 9864
dmg_carry_0, 41
obj_carry_0, 41
team_comp_0_champ_1, Gangplank
team_comp_0_champ_2, Rammus
team_comp_0_champ_3, Heimerdinger
team_comp_0_champ_4, Kaisa
team_comp_0_champ_5, Nami
total_gold_earned_1, 50759
total_gold_spent_1, 44775
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 1
total_kills_1, 32
total_deaths_1, 20
total_damage_dealt_to_champions_1, 74886
total_damage_dealt_to_objectives_1, 54635
total_damage_taken_1, 83075
average_vision_score_1, 20
total_wards_placed_1, 43
average_creep_score_1, 87
average_champion_experience_1, 11013
dmg_carry_1, 99
obj_carry_1, 99
team_comp_1_champ_1, Yone
team_comp_1_champ_2, Sejuani
team_comp_1_champ_3, Seraphine
team_comp_1_champ_4, Caitlyn
team_comp_1_champ_5, Lux
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
