total_gold_earned_0, 37847
total_gold_spent_0, 35675
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 13
total_deaths_0, 29
total_damage_dealt_to_champions_0, 66958
total_damage_dealt_to_objectives_0, 10773
total_damage_taken_0, 97916
average_vision_score_0, 12
total_wards_placed_0, 39
average_creep_score_0, 97
average_champion_experience_0, 9897
dmg_carry_0, 62
obj_carry_0, 62
team_comp_0_champ_1, MonkeyKing
team_comp_0_champ_2, Kayn
team_comp_0_champ_3, Akali
team_comp_0_champ_4, Lucian
team_comp_0_champ_5, Seraphine
total_gold_earned_1, 53611
total_gold_spent_1, 48300
total_baron_kills_1, 0
total_dragon_kills_1, 3
total_inhibitor_kils_1, 1
total_kills_1, 29
total_deaths_1, 13
total_damage_dealt_to_champions_1, 80873
total_damage_dealt_to_objectives_1, 53131
total_damage_taken_1, 110861
average_vision_score_1, 23
total_wards_placed_1, 40
average_creep_score_1, 119
average_champion_experience_1, 11657
dmg_carry_1, 154
obj_carry_1, 154
team_comp_1_champ_1, Zac
team_comp_1_champ_2, Mordekaiser
team_comp_1_champ_3, Yasuo
team_comp_1_champ_4, Samira
team_comp_1_champ_5, Lulu
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
