total_gold_earned_0, 71506
total_gold_spent_0, 70070
total_baron_kills_0, 0
total_dragon_kills_0, 2
total_inhibitor_kils_0, 0
total_kills_0, 37
total_deaths_0, 38
total_damage_dealt_to_champions_0, 119740
total_damage_dealt_to_objectives_0, 46990
total_damage_taken_0, 149253
average_vision_score_0, 28
total_wards_placed_0, 64
average_creep_score_0, 138
average_champion_experience_0, 16344
dmg_carry_0, 119
obj_carry_0, 119
team_comp_0_champ_1, Vayne
team_comp_0_champ_2, Twitch
team_comp_0_champ_3, Galio
team_comp_0_champ_4, Draven
team_comp_0_champ_5, Pyke
total_gold_earned_1, 70460
total_gold_spent_1, 65350
total_baron_kills_1, 2
total_dragon_kills_1, 3
total_inhibitor_kils_1, 1
total_kills_1, 38
total_deaths_1, 37
total_damage_dealt_to_champions_1, 100158
total_damage_dealt_to_objectives_1, 77395
total_damage_taken_1, 139529
average_vision_score_1, 34
total_wards_placed_1, 70
average_creep_score_1, 128
average_champion_experience_1, 17668
dmg_carry_1, 81
obj_carry_1, 81
team_comp_1_champ_1, Morgana
team_comp_1_champ_2, LeeSin
team_comp_1_champ_3, Akali
team_comp_1_champ_4, Ezreal
team_comp_1_champ_5, Renata
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 1
