total_gold_earned_0, 78902
total_gold_spent_0, 68858
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 49
total_deaths_0, 49
total_damage_dealt_to_champions_0, 149392
total_damage_dealt_to_objectives_0, 73370
total_damage_taken_0, 192663
average_vision_score_0, 45
total_wards_placed_0, 81
average_creep_score_0, 142
average_champion_experience_0, 18418
dmg_carry_0, 126
obj_carry_0, 126
team_comp_0_champ_1, Jayce
team_comp_0_champ_2, Kayn
team_comp_0_champ_3, Kassadin
team_comp_0_champ_4, Zeri
team_comp_0_champ_5, Nautilus
total_gold_earned_1, 84186
total_gold_spent_1, 74725
total_baron_kills_1, 2
total_dragon_kills_1, 5
total_inhibitor_kils_1, 2
total_kills_1, 49
total_deaths_1, 49
total_damage_dealt_to_champions_1, 151115
total_damage_dealt_to_objectives_1, 75189
total_damage_taken_1, 185167
average_vision_score_1, 44
total_wards_placed_1, 80
average_creep_score_1, 144
average_champion_experience_1, 19181
dmg_carry_1, 51
obj_carry_1, 51
team_comp_1_champ_1, Garen
team_comp_1_champ_2, Rumble
team_comp_1_champ_3, Sylas
team_comp_1_champ_4, Caitlyn
team_comp_1_champ_5, Leona
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
