total_gold_earned_0, 93691
total_gold_spent_0, 86675
total_baron_kills_0, 1
total_dragon_kills_0, 3
total_inhibitor_kils_0, 3
total_kills_0, 64
total_deaths_0, 71
total_damage_dealt_to_champions_0, 207915
total_damage_dealt_to_objectives_0, 73865
total_damage_taken_0, 278291
average_vision_score_0, 41
total_wards_placed_0, 82
average_creep_score_0, 156
average_champion_experience_0, 22686
dmg_carry_0, 30
obj_carry_0, 30
team_comp_0_champ_1, Shen
team_comp_0_champ_2, Sett
team_comp_0_champ_3, Ekko
team_comp_0_champ_4, Karthus
team_comp_0_champ_5, Morgana
total_gold_earned_1, 97971
total_gold_spent_1, 84425
total_baron_kills_1, 2
total_dragon_kills_1, 4
total_inhibitor_kils_1, 3
total_kills_1, 71
total_deaths_1, 64
total_damage_dealt_to_champions_1, 241152
total_damage_dealt_to_objectives_1, 106861
total_damage_taken_1, 255526
average_vision_score_1, 37
total_wards_placed_1, 79
average_creep_score_1, 160
average_champion_experience_1, 25004
dmg_carry_1, 67
obj_carry_1, 67
team_comp_1_champ_1, Teemo
team_comp_1_champ_2, Zac
team_comp_1_champ_3, Yone
team_comp_1_champ_4, Vayne
team_comp_1_champ_5, Vex
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 1
