total_gold_earned_0, 55343
total_gold_spent_0, 51445
total_baron_kills_0, 1
total_dragon_kills_0, 4
total_inhibitor_kils_0, 3
total_kills_0, 29
total_deaths_0, 20
total_damage_dealt_to_champions_0, 79606
total_damage_dealt_to_objectives_0, 75200
total_damage_taken_0, 118761
average_vision_score_0, 26
total_wards_placed_0, 43
average_creep_score_0, 118
average_champion_experience_0, 12538
dmg_carry_0, 38
obj_carry_0, 38
team_comp_0_champ_1, Chogath
team_comp_0_champ_2, Warwick
team_comp_0_champ_3, Kassadin
team_comp_0_champ_4, Jinx
team_comp_0_champ_5, Morgana
total_gold_earned_1, 46317
total_gold_spent_1, 43185
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 20
total_deaths_1, 29
total_damage_dealt_to_champions_1, 76871
total_damage_dealt_to_objectives_1, 23183
total_damage_taken_1, 102882
average_vision_score_1, 25
total_wards_placed_1, 50
average_creep_score_1, 95
average_champion_experience_1, 10850
dmg_carry_1, 17
obj_carry_1, 17
team_comp_1_champ_1, Teemo
team_comp_1_champ_2, Zac
team_comp_1_champ_3, Annie
team_comp_1_champ_4, Jhin
team_comp_1_champ_5, Lux
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
