total_gold_earned_0, 73462
total_gold_spent_0, 64375
total_baron_kills_0, 1
total_dragon_kills_0, 3
total_inhibitor_kils_0, 4
total_kills_0, 43
total_deaths_0, 37
total_damage_dealt_to_champions_0, 140476
total_damage_dealt_to_objectives_0, 82417
total_damage_taken_0, 158365
average_vision_score_0, 32
total_wards_placed_0, 68
average_creep_score_0, 133
average_champion_experience_0, 17140
dmg_carry_0, 81
obj_carry_0, 81
team_comp_0_champ_1, Yorick
team_comp_0_champ_2, Ezreal
team_comp_0_champ_3, Ahri
team_comp_0_champ_4, Zac
team_comp_0_champ_5, Senna
total_gold_earned_1, 67754
total_gold_spent_1, 65135
total_baron_kills_1, 0
total_dragon_kills_1, 1
total_inhibitor_kils_1, 0
total_kills_1, 37
total_deaths_1, 43
total_damage_dealt_to_champions_1, 128112
total_damage_dealt_to_objectives_1, 39190
total_damage_taken_1, 172160
average_vision_score_1, 32
total_wards_placed_1, 71
average_creep_score_1, 141
average_champion_experience_1, 15933
dmg_carry_1, 55
obj_carry_1, 55
team_comp_1_champ_1, MonkeyKing
team_comp_1_champ_2, Nidalee
team_comp_1_champ_3, Katarina
team_comp_1_champ_4, Jhin
team_comp_1_champ_5, Bard
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 0
