total_gold_earned_0, 45778
total_gold_spent_0, 44435
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 9
total_deaths_0, 24
total_damage_dealt_to_champions_0, 46191
total_damage_dealt_to_objectives_0, 38622
total_damage_taken_0, 119821
average_vision_score_0, 23
total_wards_placed_0, 54
average_creep_score_0, 132
average_champion_experience_0, 11422
dmg_carry_0, 875
obj_carry_0, 875
team_comp_0_champ_1, Sett
team_comp_0_champ_2, Kayn
team_comp_0_champ_3, Sion
team_comp_0_champ_4, Vayne
team_comp_0_champ_5, Lulu
total_gold_earned_1, 58494
total_gold_spent_1, 52450
total_baron_kills_1, 1
total_dragon_kills_1, 3
total_inhibitor_kils_1, 1
total_kills_1, 24
total_deaths_1, 9
total_damage_dealt_to_champions_1, 91423
total_damage_dealt_to_objectives_1, 81472
total_damage_taken_1, 73008
average_vision_score_1, 27
total_wards_placed_1, 50
average_creep_score_1, 136
average_champion_experience_1, 14359
dmg_carry_1, 157
obj_carry_1, 157
team_comp_1_champ_1, Kayle
team_comp_1_champ_2, Lillia
team_comp_1_champ_3, Yasuo
team_comp_1_champ_4, MissFortune
team_comp_1_champ_5, Seraphine
gameLengthMin, 29
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
