total_gold_earned_0, 55996
total_gold_spent_0, 54860
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 27
total_deaths_0, 40
total_damage_dealt_to_champions_0, 102107
total_damage_dealt_to_objectives_0, 32013
total_damage_taken_0, 128228
average_vision_score_0, 18
total_wards_placed_0, 46
average_creep_score_0, 117
average_champion_experience_0, 12674
dmg_carry_0, 17
obj_carry_0, 17
team_comp_0_champ_1, Ornn
team_comp_0_champ_2, MasterYi
team_comp_0_champ_3, Teemo
team_comp_0_champ_4, Lucian
team_comp_0_champ_5, Taric
total_gold_earned_1, 61409
total_gold_spent_1, 55050
total_baron_kills_1, 1
total_dragon_kills_1, 3
total_inhibitor_kils_1, 3
total_kills_1, 40
total_deaths_1, 27
total_damage_dealt_to_champions_1, 101845
total_damage_dealt_to_objectives_1, 84365
total_damage_taken_1, 133449
average_vision_score_1, 29
total_wards_placed_1, 55
average_creep_score_1, 108
average_champion_experience_1, 13583
dmg_carry_1, 50
obj_carry_1, 50
team_comp_1_champ_1, Shen
team_comp_1_champ_2, Trundle
team_comp_1_champ_3, Veigar
team_comp_1_champ_4, Ashe
team_comp_1_champ_5, Swain
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
