total_gold_earned_0, 42328
total_gold_spent_0, 37275
total_baron_kills_0, 0
total_dragon_kills_0, 2
total_inhibitor_kils_0, 0
total_kills_0, 31
total_deaths_0, 14
total_damage_dealt_to_champions_0, 54735
total_damage_dealt_to_objectives_0, 40969
total_damage_taken_0, 69639
average_vision_score_0, 13
total_wards_placed_0, 37
average_creep_score_0, 79
average_champion_experience_0, 9180
dmg_carry_0, 32
obj_carry_0, 32
team_comp_0_champ_1, Tryndamere
team_comp_0_champ_2, Amumu
team_comp_0_champ_3, Fizz
team_comp_0_champ_4, Ashe
team_comp_0_champ_5, Nautilus
total_gold_earned_1, 38014
total_gold_spent_1, 35443
total_baron_kills_1, 0
total_dragon_kills_1, 1
total_inhibitor_kils_1, 0
total_kills_1, 14
total_deaths_1, 31
total_damage_dealt_to_champions_1, 49876
total_damage_dealt_to_objectives_1, 14620
total_damage_taken_1, 73959
average_vision_score_1, 12
total_wards_placed_1, 29
average_creep_score_1, 93
average_champion_experience_1, 8259
dmg_carry_1, 82
obj_carry_1, 82
team_comp_1_champ_1, Mordekaiser
team_comp_1_champ_2, Nocturne
team_comp_1_champ_3, Camille
team_comp_1_champ_4, Jhin
team_comp_1_champ_5, Alistar
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
