total_gold_earned_0, 33588
total_gold_spent_0, 31510
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 15
total_deaths_0, 32
total_damage_dealt_to_champions_0, 42714
total_damage_dealt_to_objectives_0, 6747
total_damage_taken_0, 71459
average_vision_score_0, 15
total_wards_placed_0, 35
average_creep_score_0, 81
average_champion_experience_0, 7402
dmg_carry_0, 39
obj_carry_0, 39
team_comp_0_champ_1, Akali
team_comp_0_champ_2, Rammus
team_comp_0_champ_3, Irelia
team_comp_0_champ_4, Ashe
team_comp_0_champ_5, Sona
total_gold_earned_1, 46990
total_gold_spent_1, 42388
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 1
total_kills_1, 32
total_deaths_1, 15
total_damage_dealt_to_champions_1, 59583
total_damage_dealt_to_objectives_1, 66524
total_damage_taken_1, 62741
average_vision_score_1, 18
total_wards_placed_1, 46
average_creep_score_1, 79
average_champion_experience_1, 9271
dmg_carry_1, 55
obj_carry_1, 55
team_comp_1_champ_1, Olaf
team_comp_1_champ_2, Katarina
team_comp_1_champ_3, Belveth
team_comp_1_champ_4, Jhin
team_comp_1_champ_5, Kindred
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
