total_gold_earned_0, 45188
total_gold_spent_0, 41495
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 22
total_deaths_0, 35
total_damage_dealt_to_champions_0, 58603
total_damage_dealt_to_objectives_0, 27944
total_damage_taken_0, 89438
average_vision_score_0, 17
total_wards_placed_0, 38
average_creep_score_0, 94
average_champion_experience_0, 10365
dmg_carry_0, 43
obj_carry_0, 43
team_comp_0_champ_1, Tryndamere
team_comp_0_champ_2, Shaco
team_comp_0_champ_3, Malzahar
team_comp_0_champ_4, Ashe
team_comp_0_champ_5, Karma
total_gold_earned_1, 55950
total_gold_spent_1, 46185
total_baron_kills_1, 1
total_dragon_kills_1, 4
total_inhibitor_kils_1, 2
total_kills_1, 35
total_deaths_1, 22
total_damage_dealt_to_champions_1, 74781
total_damage_dealt_to_objectives_1, 75162
total_damage_taken_1, 92706
average_vision_score_1, 22
total_wards_placed_1, 47
average_creep_score_1, 107
average_champion_experience_1, 13046
dmg_carry_1, 67
obj_carry_1, 67
team_comp_1_champ_1, Vayne
team_comp_1_champ_2, Garen
team_comp_1_champ_3, Yasuo
team_comp_1_champ_4, Draven
team_comp_1_champ_5, Lux
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
