total_gold_earned_0, 85056
total_gold_spent_0, 79050
total_baron_kills_0, 1
total_dragon_kills_0, 2
total_inhibitor_kils_0, 2
total_kills_0, 46
total_deaths_0, 37
total_damage_dealt_to_champions_0, 180300
total_damage_dealt_to_objectives_0, 69788
total_damage_taken_0, 158506
average_vision_score_0, 34
total_wards_placed_0, 80
average_creep_score_0, 166
average_champion_experience_0, 20933
dmg_carry_0, 161
obj_carry_0, 161
team_comp_0_champ_1, Teemo
team_comp_0_champ_2, Belveth
team_comp_0_champ_3, Akali
team_comp_0_champ_4, Kalista
team_comp_0_champ_5, Velkoz
total_gold_earned_1, 77836
total_gold_spent_1, 75600
total_baron_kills_1, 1
total_dragon_kills_1, 4
total_inhibitor_kils_1, 0
total_kills_1, 37
total_deaths_1, 46
total_damage_dealt_to_champions_1, 126740
total_damage_dealt_to_objectives_1, 97577
total_damage_taken_1, 223706
average_vision_score_1, 32
total_wards_placed_1, 52
average_creep_score_1, 177
average_champion_experience_1, 19652
dmg_carry_1, 876
obj_carry_1, 876
team_comp_1_champ_1, Garen
team_comp_1_champ_2, Lillia
team_comp_1_champ_3, Yasuo
team_comp_1_champ_4, Sivir
team_comp_1_champ_5, Poppy
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
