total_gold_earned_0, 52194
total_gold_spent_0, 49750
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 17
total_deaths_0, 36
total_damage_dealt_to_champions_0, 79934
total_damage_dealt_to_objectives_0, 19186
total_damage_taken_0, 128454
average_vision_score_0, 26
total_wards_placed_0, 62
average_creep_score_0, 133
average_champion_experience_0, 12567
dmg_carry_0, 35
obj_carry_0, 35
team_comp_0_champ_1, Graves
team_comp_0_champ_2, Volibear
team_comp_0_champ_3, Lucian
team_comp_0_champ_4, Vayne
team_comp_0_champ_5, Shaco
total_gold_earned_1, 65359
total_gold_spent_1, 57258
total_baron_kills_1, 2
total_dragon_kills_1, 4
total_inhibitor_kils_1, 4
total_kills_1, 35
total_deaths_1, 18
total_damage_dealt_to_champions_1, 102395
total_damage_dealt_to_objectives_1, 109634
total_damage_taken_1, 114799
average_vision_score_1, 35
total_wards_placed_1, 86
average_creep_score_1, 119
average_champion_experience_1, 15264
dmg_carry_1, 11
obj_carry_1, 11
team_comp_1_champ_1, Ornn
team_comp_1_champ_2, MasterYi
team_comp_1_champ_3, Lux
team_comp_1_champ_4, Ezreal
team_comp_1_champ_5, Sona
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
