total_gold_earned_0, 54951
total_gold_spent_0, 50935
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 37
total_deaths_0, 33
total_damage_dealt_to_champions_0, 101674
total_damage_dealt_to_objectives_0, 28166
total_damage_taken_0, 115799
average_vision_score_0, 24
total_wards_placed_0, 48
average_creep_score_0, 108
average_champion_experience_0, 13665
dmg_carry_0, 5
obj_carry_0, 5
team_comp_0_champ_1, Malphite
team_comp_0_champ_2, XinZhao
team_comp_0_champ_3, Ahri
team_comp_0_champ_4, Tristana
team_comp_0_champ_5, Zyra
total_gold_earned_1, 60577
total_gold_spent_1, 57588
total_baron_kills_1, 0
total_dragon_kills_1, 3
total_inhibitor_kils_1, 2
total_kills_1, 33
total_deaths_1, 37
total_damage_dealt_to_champions_1, 97588
total_damage_dealt_to_objectives_1, 47809
total_damage_taken_1, 126816
average_vision_score_1, 24
total_wards_placed_1, 62
average_creep_score_1, 115
average_champion_experience_1, 13649
dmg_carry_1, 63
obj_carry_1, 63
team_comp_1_champ_1, Illaoi
team_comp_1_champ_2, Sejuani
team_comp_1_champ_3, Galio
team_comp_1_champ_4, Draven
team_comp_1_champ_5, Brand
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
