total_gold_earned_0, 46455
total_gold_spent_0, 39135
total_baron_kills_0, 1
total_dragon_kills_0, 4
total_inhibitor_kils_0, 0
total_kills_0, 30
total_deaths_0, 8
total_damage_dealt_to_champions_0, 72238
total_damage_dealt_to_objectives_0, 65572
total_damage_taken_0, 69092
average_vision_score_0, 23
total_wards_placed_0, 51
average_creep_score_0, 83
average_champion_experience_0, 10782
dmg_carry_0, 51
obj_carry_0, 51
team_comp_0_champ_1, Shen
team_comp_0_champ_2, Amumu
team_comp_0_champ_3, Quinn
team_comp_0_champ_4, Caitlyn
team_comp_0_champ_5, Lulu
total_gold_earned_1, 37999
total_gold_spent_1, 34685
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 8
total_deaths_1, 30
total_damage_dealt_to_champions_1, 46075
total_damage_dealt_to_objectives_1, 19444
total_damage_taken_1, 85420
average_vision_score_1, 22
total_wards_placed_1, 48
average_creep_score_1, 96
average_champion_experience_1, 8201
dmg_carry_1, 126
obj_carry_1, 126
team_comp_1_champ_1, Jayce
team_comp_1_champ_2, Kayn
team_comp_1_champ_3, Chogath
team_comp_1_champ_4, Kaisa
team_comp_1_champ_5, Soraka
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
