total_gold_earned_0, 29972
total_gold_spent_0, 24685
total_baron_kills_0, 0
total_dragon_kills_0, 2
total_inhibitor_kils_0, 0
total_kills_0, 9
total_deaths_0, 9
total_damage_dealt_to_champions_0, 30606
total_damage_dealt_to_objectives_0, 26376
total_damage_taken_0, 34541
average_vision_score_0, 9
total_wards_placed_0, 35
average_creep_score_0, 71
average_champion_experience_0, 6819
dmg_carry_0, 429
obj_carry_0, 429
team_comp_0_champ_1, Jax
team_comp_0_champ_2, Vi
team_comp_0_champ_3, Viktor
team_comp_0_champ_4, Kalista
team_comp_0_champ_5, Lulu
total_gold_earned_1, 27619
total_gold_spent_1, 23550
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 9
total_deaths_1, 9
total_damage_dealt_to_champions_1, 22230
total_damage_dealt_to_objectives_1, 15692
total_damage_taken_1, 42751
average_vision_score_1, 13
total_wards_placed_1, 32
average_creep_score_1, 66
average_champion_experience_1, 5937
dmg_carry_1, 113
obj_carry_1, 113
team_comp_1_champ_1, Sejuani
team_comp_1_champ_2, Kayn
team_comp_1_champ_3, Vex
team_comp_1_champ_4, Tristana
team_comp_1_champ_5, Pyke
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 1
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
