total_gold_earned_0, 46587
total_gold_spent_0, 43158
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 20
total_deaths_0, 32
total_damage_dealt_to_champions_0, 54522
total_damage_dealt_to_objectives_0, 9117
total_damage_taken_0, 96652
average_vision_score_0, 27
total_wards_placed_0, 60
average_creep_score_0, 107
average_champion_experience_0, 10922
dmg_carry_0, 101
obj_carry_0, 101
team_comp_0_champ_1, Garen
team_comp_0_champ_2, LeeSin
team_comp_0_champ_3, Xerath
team_comp_0_champ_4, Zeri
team_comp_0_champ_5, Leona
total_gold_earned_1, 56912
total_gold_spent_1, 51710
total_baron_kills_1, 0
total_dragon_kills_1, 3
total_inhibitor_kils_1, 2
total_kills_1, 32
total_deaths_1, 20
total_damage_dealt_to_champions_1, 82028
total_damage_dealt_to_objectives_1, 60219
total_damage_taken_1, 83774
average_vision_score_1, 18
total_wards_placed_1, 45
average_creep_score_1, 110
average_champion_experience_1, 11939
dmg_carry_1, 41
obj_carry_1, 41
team_comp_1_champ_1, Gangplank
team_comp_1_champ_2, Hecarim
team_comp_1_champ_3, Tristana
team_comp_1_champ_4, Jinx
team_comp_1_champ_5, Zyra
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
