total_gold_earned_0, 63220
total_gold_spent_0, 62305
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 36
total_deaths_0, 42
total_damage_dealt_to_champions_0, 111730
total_damage_dealt_to_objectives_0, 31851
total_damage_taken_0, 187665
average_vision_score_0, 34
total_wards_placed_0, 80
average_creep_score_0, 118
average_champion_experience_0, 14991
dmg_carry_0, 777
obj_carry_0, 777
team_comp_0_champ_1, Maokai
team_comp_0_champ_2, Ekko
team_comp_0_champ_3, Yone
team_comp_0_champ_4, Kaisa
team_comp_0_champ_5, Nami
total_gold_earned_1, 74338
total_gold_spent_1, 66350
total_baron_kills_1, 1
total_dragon_kills_1, 4
total_inhibitor_kils_1, 2
total_kills_1, 42
total_deaths_1, 36
total_damage_dealt_to_champions_1, 154868
total_damage_dealt_to_objectives_1, 57377
total_damage_taken_1, 157071
average_vision_score_1, 40
total_wards_placed_1, 58
average_creep_score_1, 130
average_champion_experience_1, 17284
dmg_carry_1, 15
obj_carry_1, 15
team_comp_1_champ_1, Gangplank
team_comp_1_champ_2, FiddleSticks
team_comp_1_champ_3, Viktor
team_comp_1_champ_4, Sivir
team_comp_1_champ_5, Morgana
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
