total_gold_earned_0, 68696
total_gold_spent_0, 62660
total_baron_kills_0, 1
total_dragon_kills_0, 4
total_inhibitor_kils_0, 2
total_kills_0, 47
total_deaths_0, 29
total_damage_dealt_to_champions_0, 136394
total_damage_dealt_to_objectives_0, 86717
total_damage_taken_0, 149106
average_vision_score_0, 26
total_wards_placed_0, 55
average_creep_score_0, 102
average_champion_experience_0, 16506
dmg_carry_0, 234
obj_carry_0, 234
team_comp_0_champ_1, Sejuani
team_comp_0_champ_2, Viego
team_comp_0_champ_3, Ekko
team_comp_0_champ_4, Ezreal
team_comp_0_champ_5, Brand
total_gold_earned_1, 60741
total_gold_spent_1, 60085
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 29
total_deaths_1, 47
total_damage_dealt_to_champions_1, 110765
total_damage_dealt_to_objectives_1, 35814
total_damage_taken_1, 165981
average_vision_score_1, 22
total_wards_placed_1, 52
average_creep_score_1, 120
average_champion_experience_1, 14278
dmg_carry_1, 101
obj_carry_1, 101
team_comp_1_champ_1, Ornn
team_comp_1_champ_2, Trundle
team_comp_1_champ_3, Pantheon
team_comp_1_champ_4, Sivir
team_comp_1_champ_5, Xerath
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
