total_gold_earned_0, 70351
total_gold_spent_0, 67630
total_baron_kills_0, 1
total_dragon_kills_0, 3
total_inhibitor_kils_0, 0
total_kills_0, 32
total_deaths_0, 38
total_damage_dealt_to_champions_0, 131884
total_damage_dealt_to_objectives_0, 84327
total_damage_taken_0, 206038
average_vision_score_0, 36
total_wards_placed_0, 74
average_creep_score_0, 144
average_champion_experience_0, 16837
dmg_carry_0, 14
obj_carry_0, 14
team_comp_0_champ_1, Sion
team_comp_0_champ_2, Belveth
team_comp_0_champ_3, Sylas
team_comp_0_champ_4, MissFortune
team_comp_0_champ_5, Blitzcrank
total_gold_earned_1, 82697
total_gold_spent_1, 77838
total_baron_kills_1, 2
total_dragon_kills_1, 4
total_inhibitor_kils_1, 1
total_kills_1, 38
total_deaths_1, 32
total_damage_dealt_to_champions_1, 174010
total_damage_dealt_to_objectives_1, 127987
total_damage_taken_1, 168630
average_vision_score_1, 32
total_wards_placed_1, 63
average_creep_score_1, 147
average_champion_experience_1, 20009
dmg_carry_1, 41
obj_carry_1, 41
team_comp_1_champ_1, Gangplank
team_comp_1_champ_2, MonkeyKing
team_comp_1_champ_3, Yone
team_comp_1_champ_4, Xayah
team_comp_1_champ_5, Sona
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
