total_gold_earned_0, 74795
total_gold_spent_0, 64110
total_baron_kills_0, 0
total_dragon_kills_0, 4
total_inhibitor_kils_0, 2
total_kills_0, 44
total_deaths_0, 28
total_damage_dealt_to_champions_0, 140650
total_damage_dealt_to_objectives_0, 86357
total_damage_taken_0, 136120
average_vision_score_0, 40
total_wards_placed_0, 88
average_creep_score_0, 147
average_champion_experience_0, 17658
dmg_carry_0, 42
obj_carry_0, 42
team_comp_0_champ_1, Riven
team_comp_0_champ_2, Belveth
team_comp_0_champ_3, Corki
team_comp_0_champ_4, MissFortune
team_comp_0_champ_5, Renata
total_gold_earned_1, 64154
total_gold_spent_1, 60725
total_baron_kills_1, 2
total_dragon_kills_1, 1
total_inhibitor_kils_1, 1
total_kills_1, 28
total_deaths_1, 44
total_damage_dealt_to_champions_1, 94218
total_damage_dealt_to_objectives_1, 51062
total_damage_taken_1, 162329
average_vision_score_1, 41
total_wards_placed_1, 73
average_creep_score_1, 127
average_champion_experience_1, 15789
dmg_carry_1, 22
obj_carry_1, 22
team_comp_1_champ_1, Kayle
team_comp_1_champ_2, Nunu
team_comp_1_champ_3, Veigar
team_comp_1_champ_4, Xayah
team_comp_1_champ_5, Ashe
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 1
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
