total_gold_earned_0, 59578
total_gold_spent_0, 56750
total_baron_kills_0, 0
total_dragon_kills_0, 3
total_inhibitor_kils_0, 1
total_kills_0, 36
total_deaths_0, 43
total_damage_dealt_to_champions_0, 113682
total_damage_dealt_to_objectives_0, 39318
total_damage_taken_0, 147787
average_vision_score_0, 32
total_wards_placed_0, 81
average_creep_score_0, 130
average_champion_experience_0, 13468
dmg_carry_0, 96
obj_carry_0, 96
team_comp_0_champ_1, Teemo
team_comp_0_champ_2, Urgot
team_comp_0_champ_3, Irelia
team_comp_0_champ_4, KogMaw
team_comp_0_champ_5, Nautilus
total_gold_earned_1, 69015
total_gold_spent_1, 63633
total_baron_kills_1, 1
total_dragon_kills_1, 1
total_inhibitor_kils_1, 1
total_kills_1, 43
total_deaths_1, 36
total_damage_dealt_to_champions_1, 125835
total_damage_dealt_to_objectives_1, 57248
total_damage_taken_1, 150948
average_vision_score_1, 35
total_wards_placed_1, 65
average_creep_score_1, 120
average_champion_experience_1, 16613
dmg_carry_1, 163
obj_carry_1, 163
team_comp_1_champ_1, Shen
team_comp_1_champ_2, Taliyah
team_comp_1_champ_3, Jax
team_comp_1_champ_4, Mordekaiser
team_comp_1_champ_5, Senna
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
