total_gold_earned_0, 63291
total_gold_spent_0, 55575
total_baron_kills_0, 1
total_dragon_kills_0, 2
total_inhibitor_kils_0, 3
total_kills_0, 38
total_deaths_0, 29
total_damage_dealt_to_champions_0, 89368
total_damage_dealt_to_objectives_0, 72950
total_damage_taken_0, 138298
average_vision_score_0, 19
total_wards_placed_0, 35
average_creep_score_0, 125
average_champion_experience_0, 14922
dmg_carry_0, 39
obj_carry_0, 39
team_comp_0_champ_1, Trundle
team_comp_0_champ_2, Udyr
team_comp_0_champ_3, Irelia
team_comp_0_champ_4, Draven
team_comp_0_champ_5, Braum
total_gold_earned_1, 52756
total_gold_spent_1, 49035
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 0
total_kills_1, 29
total_deaths_1, 38
total_damage_dealt_to_champions_1, 96658
total_damage_dealt_to_objectives_1, 29400
total_damage_taken_1, 114268
average_vision_score_1, 23
total_wards_placed_1, 56
average_creep_score_1, 114
average_champion_experience_1, 12972
dmg_carry_1, 80
obj_carry_1, 80
team_comp_1_champ_1, Pantheon
team_comp_1_champ_2, Shyvana
team_comp_1_champ_3, Azir
team_comp_1_champ_4, Ashe
team_comp_1_champ_5, Zyra
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 0
vision_winner, 1
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
