total_gold_earned_0, 40523
total_gold_spent_0, 38810
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 14
total_deaths_0, 45
total_damage_dealt_to_champions_0, 73706
total_damage_dealt_to_objectives_0, 10800
total_damage_taken_0, 98142
average_vision_score_0, 17
total_wards_placed_0, 36
average_creep_score_0, 90
average_champion_experience_0, 9894
dmg_carry_0, 30
obj_carry_0, 30
team_comp_0_champ_1, Karthus
team_comp_0_champ_2, Udyr
team_comp_0_champ_3, Fizz
team_comp_0_champ_4, Jhin
team_comp_0_champ_5, Lux
total_gold_earned_1, 58586
total_gold_spent_1, 52140
total_baron_kills_1, 1
total_dragon_kills_1, 3
total_inhibitor_kils_1, 3
total_kills_1, 45
total_deaths_1, 14
total_damage_dealt_to_champions_1, 81776
total_damage_dealt_to_objectives_1, 93115
total_damage_taken_1, 101472
average_vision_score_1, 27
total_wards_placed_1, 63
average_creep_score_1, 104
average_champion_experience_1, 13359
dmg_carry_1, 234
obj_carry_1, 234
team_comp_1_champ_1, Rumble
team_comp_1_champ_2, Viego
team_comp_1_champ_3, Taliyah
team_comp_1_champ_4, Nilah
team_comp_1_champ_5, Braum
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
