total_gold_earned_0, 60645
total_gold_spent_0, 53625
total_baron_kills_0, 1
total_dragon_kills_0, 4
total_inhibitor_kils_0, 3
total_kills_0, 35
total_deaths_0, 21
total_damage_dealt_to_champions_0, 73592
total_damage_dealt_to_objectives_0, 99121
total_damage_taken_0, 101928
average_vision_score_0, 27
total_wards_placed_0, 54
average_creep_score_0, 109
average_champion_experience_0, 13555
dmg_carry_0, 18
obj_carry_0, 18
team_comp_0_champ_1, Camille
team_comp_0_champ_2, Nunu
team_comp_0_champ_3, Ahri
team_comp_0_champ_4, Tristana
team_comp_0_champ_5, Blitzcrank
total_gold_earned_1, 51598
total_gold_spent_1, 49610
total_baron_kills_1, 0
total_dragon_kills_1, 1
total_inhibitor_kils_1, 0
total_kills_1, 21
total_deaths_1, 35
total_damage_dealt_to_champions_1, 74722
total_damage_dealt_to_objectives_1, 16344
total_damage_taken_1, 96095
average_vision_score_1, 26
total_wards_placed_1, 68
average_creep_score_1, 115
average_champion_experience_1, 11521
dmg_carry_1, 142
obj_carry_1, 142
team_comp_1_champ_1, Gangplank
team_comp_1_champ_2, Kayn
team_comp_1_champ_3, Zoe
team_comp_1_champ_4, Vayne
team_comp_1_champ_5, Nami
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
