total_gold_earned_0, 60710
total_gold_spent_0, 55160
total_baron_kills_0, 2
total_dragon_kills_0, 1
total_inhibitor_kils_0, 3
total_kills_0, 24
total_deaths_0, 22
total_damage_dealt_to_champions_0, 84640
total_damage_dealt_to_objectives_0, 64960
total_damage_taken_0, 97857
average_vision_score_0, 31
total_wards_placed_0, 72
average_creep_score_0, 127
average_champion_experience_0, 14765
dmg_carry_0, 112
obj_carry_0, 112
team_comp_0_champ_1, Aatrox
team_comp_0_champ_2, Olaf
team_comp_0_champ_3, Viktor
team_comp_0_champ_4, Caitlyn
team_comp_0_champ_5, Renata
total_gold_earned_1, 49045
total_gold_spent_1, 45683
total_baron_kills_1, 0
total_dragon_kills_1, 3
total_inhibitor_kils_1, 0
total_kills_1, 22
total_deaths_1, 24
total_damage_dealt_to_champions_1, 73452
total_damage_dealt_to_objectives_1, 32760
total_damage_taken_1, 109196
average_vision_score_1, 26
total_wards_placed_1, 74
average_creep_score_1, 116
average_champion_experience_1, 12216
dmg_carry_1, 238
obj_carry_1, 238
team_comp_1_champ_1, Darius
team_comp_1_champ_2, Nidalee
team_comp_1_champ_3, Zed
team_comp_1_champ_4, Jhin
team_comp_1_champ_5, Seraphine
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
