total_gold_earned_0, 68750
total_gold_spent_0, 59385
total_baron_kills_0, 1
total_dragon_kills_0, 5
total_inhibitor_kils_0, 3
total_kills_0, 43
total_deaths_0, 31
total_damage_dealt_to_champions_0, 111077
total_damage_dealt_to_objectives_0, 98895
total_damage_taken_0, 127711
average_vision_score_0, 32
total_wards_placed_0, 56
average_creep_score_0, 113
average_champion_experience_0, 16309
dmg_carry_0, 234
obj_carry_0, 234
team_comp_0_champ_1, MonkeyKing
team_comp_0_champ_2, Viego
team_comp_0_champ_3, Veigar
team_comp_0_champ_4, Jinx
team_comp_0_champ_5, Morgana
total_gold_earned_1, 55951
total_gold_spent_1, 53860
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 31
total_deaths_1, 43
total_damage_dealt_to_champions_1, 95127
total_damage_dealt_to_objectives_1, 27081
total_damage_taken_1, 137949
average_vision_score_1, 27
total_wards_placed_1, 64
average_creep_score_1, 118
average_champion_experience_1, 13971
dmg_carry_1, 202
obj_carry_1, 202
team_comp_1_champ_1, Lillia
team_comp_1_champ_2, XinZhao
team_comp_1_champ_3, Sett
team_comp_1_champ_4, Jhin
team_comp_1_champ_5, Brand
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
