total_gold_earned_0, 34220
total_gold_spent_0, 30500
total_baron_kills_0, 0
total_dragon_kills_0, 2
total_inhibitor_kils_0, 0
total_kills_0, 18
total_deaths_0, 2
total_damage_dealt_to_champions_0, 40223
total_damage_dealt_to_objectives_0, 37331
total_damage_taken_0, 46234
average_vision_score_0, 13
total_wards_placed_0, 38
average_creep_score_0, 78
average_champion_experience_0, 8109
dmg_carry_0, 876
obj_carry_0, 876
team_comp_0_champ_1, Lillia
team_comp_0_champ_2, Zac
team_comp_0_champ_3, Morgana
team_comp_0_champ_4, Aphelios
team_comp_0_champ_5, Lux
total_gold_earned_1, 25643
total_gold_spent_1, 21560
total_baron_kills_1, 0
total_dragon_kills_1, 1
total_inhibitor_kils_1, 0
total_kills_1, 2
total_deaths_1, 18
total_damage_dealt_to_champions_1, 27301
total_damage_dealt_to_objectives_1, 24027
total_damage_taken_1, 57970
average_vision_score_1, 12
total_wards_placed_1, 30
average_creep_score_1, 77
average_champion_experience_1, 6702
dmg_carry_1, 50
obj_carry_1, 50
team_comp_1_champ_1, Volibear
team_comp_1_champ_2, Nidalee
team_comp_1_champ_3, Swain
team_comp_1_champ_4, Kaisa
team_comp_1_champ_5, Gangplank
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
