total_gold_earned_0, 95440
total_gold_spent_0, 90010
total_baron_kills_0, 2
total_dragon_kills_0, 4
total_inhibitor_kils_0, 6
total_kills_0, 64
total_deaths_0, 49
total_damage_dealt_to_champions_0, 220515
total_damage_dealt_to_objectives_0, 105128
total_damage_taken_0, 292444
average_vision_score_0, 53
total_wards_placed_0, 96
average_creep_score_0, 162
average_champion_experience_0, 24122
dmg_carry_0, 8
obj_carry_0, 8
team_comp_0_champ_1, Chogath
team_comp_0_champ_2, Shaco
team_comp_0_champ_3, Vladimir
team_comp_0_champ_4, Jhin
team_comp_0_champ_5, Blitzcrank
total_gold_earned_1, 92722
total_gold_spent_1, 86500
total_baron_kills_1, 0
total_dragon_kills_1, 4
total_inhibitor_kils_1, 0
total_kills_1, 49
total_deaths_1, 64
total_damage_dealt_to_champions_1, 250329
total_damage_dealt_to_objectives_1, 62834
total_damage_taken_1, 268432
average_vision_score_1, 37
total_wards_placed_1, 79
average_creep_score_1, 192
average_champion_experience_1, 25423
dmg_carry_1, 104
obj_carry_1, 104
team_comp_1_champ_1, Malphite
team_comp_1_champ_2, Nocturne
team_comp_1_champ_3, Graves
team_comp_1_champ_4, Jinx
team_comp_1_champ_5, Lux
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
