total_gold_earned_0, 71244
total_gold_spent_0, 67943
total_baron_kills_0, 1
total_dragon_kills_0, 3
total_inhibitor_kils_0, 1
total_kills_0, 27
total_deaths_0, 37
total_damage_dealt_to_champions_0, 133776
total_damage_dealt_to_objectives_0, 92497
total_damage_taken_0, 165644
average_vision_score_0, 34
total_wards_placed_0, 83
average_creep_score_0, 147
average_champion_experience_0, 16352
dmg_carry_0, 119
obj_carry_0, 119
team_comp_0_champ_1, Vayne
team_comp_0_champ_2, Warwick
team_comp_0_champ_3, Vex
team_comp_0_champ_4, Draven
team_comp_0_champ_5, Leona
total_gold_earned_1, 74031
total_gold_spent_1, 68075
total_baron_kills_1, 1
total_dragon_kills_1, 3
total_inhibitor_kils_1, 1
total_kills_1, 36
total_deaths_1, 27
total_damage_dealt_to_champions_1, 131045
total_damage_dealt_to_objectives_1, 88137
total_damage_taken_1, 170395
average_vision_score_1, 36
total_wards_placed_1, 76
average_creep_score_1, 155
average_champion_experience_1, 18187
dmg_carry_1, 238
obj_carry_1, 238
team_comp_1_champ_1, Olaf
team_comp_1_champ_2, Udyr
team_comp_1_champ_3, Zed
team_comp_1_champ_4, Jinx
team_comp_1_champ_5, Soraka
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
