total_gold_earned_0, 81891
total_gold_spent_0, 75200
total_baron_kills_0, 1
total_dragon_kills_0, 4
total_inhibitor_kils_0, 2
total_kills_0, 48
total_deaths_0, 48
total_damage_dealt_to_champions_0, 180653
total_damage_dealt_to_objectives_0, 86528
total_damage_taken_0, 170909
average_vision_score_0, 39
total_wards_placed_0, 76
average_creep_score_0, 133
average_champion_experience_0, 19520
dmg_carry_0, 63
obj_carry_0, 63
team_comp_0_champ_1, Lillia
team_comp_0_champ_2, Volibear
team_comp_0_champ_3, Yasuo
team_comp_0_champ_4, Caitlyn
team_comp_0_champ_5, Brand
total_gold_earned_1, 79142
total_gold_spent_1, 77700
total_baron_kills_1, 1
total_dragon_kills_1, 2
total_inhibitor_kils_1, 0
total_kills_1, 48
total_deaths_1, 49
total_damage_dealt_to_champions_1, 144213
total_damage_dealt_to_objectives_1, 78130
total_damage_taken_1, 214500
average_vision_score_1, 36
total_wards_placed_1, 70
average_creep_score_1, 139
average_champion_experience_1, 19005
dmg_carry_1, 2
obj_carry_1, 2
team_comp_1_champ_1, Olaf
team_comp_1_champ_2, Amumu
team_comp_1_champ_3, Leblanc
team_comp_1_champ_4, Jhin
team_comp_1_champ_5, Pyke
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 0
