total_gold_earned_0, 52022
total_gold_spent_0, 44350
total_baron_kills_0, 0
total_dragon_kills_0, 2
total_inhibitor_kils_0, 2
total_kills_0, 25
total_deaths_0, 8
total_damage_dealt_to_champions_0, 67704
total_damage_dealt_to_objectives_0, 66885
total_damage_taken_0, 74038
average_vision_score_0, 26
total_wards_placed_0, 53
average_creep_score_0, 121
average_champion_experience_0, 12047
dmg_carry_0, 104
obj_carry_0, 104
team_comp_0_champ_1, Nasus
team_comp_0_champ_2, Graves
team_comp_0_champ_3, Annie
team_comp_0_champ_4, Nilah
team_comp_0_champ_5, Taric
total_gold_earned_1, 33838
total_gold_spent_1, 30725
total_baron_kills_1, 0
total_dragon_kills_1, 1
total_inhibitor_kils_1, 0
total_kills_1, 8
total_deaths_1, 25
total_damage_dealt_to_champions_1, 47635
total_damage_dealt_to_objectives_1, 19720
total_damage_taken_1, 90325
average_vision_score_1, 14
total_wards_placed_1, 38
average_creep_score_1, 90
average_champion_experience_1, 9056
dmg_carry_1, 166
obj_carry_1, 166
team_comp_1_champ_1, Akshan
team_comp_1_champ_2, MasterYi
team_comp_1_champ_3, Akali
team_comp_1_champ_4, Jinx
team_comp_1_champ_5, Renata
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
