total_gold_earned_0, 64863
total_gold_spent_0, 56058
total_baron_kills_0, 1
total_dragon_kills_0, 4
total_inhibitor_kils_0, 2
total_kills_0, 41
total_deaths_0, 28
total_damage_dealt_to_champions_0, 114911
total_damage_dealt_to_objectives_0, 72071
total_damage_taken_0, 128687
average_vision_score_0, 31
total_wards_placed_0, 69
average_creep_score_0, 116
average_champion_experience_0, 15640
dmg_carry_0, 91
obj_carry_0, 91
team_comp_0_champ_1, Trundle
team_comp_0_champ_2, Kayn
team_comp_0_champ_3, Talon
team_comp_0_champ_4, Kaisa
team_comp_0_champ_5, Morgana
total_gold_earned_1, 56456
total_gold_spent_1, 54030
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 28
total_deaths_1, 41
total_damage_dealt_to_champions_1, 101497
total_damage_dealt_to_objectives_1, 37356
total_damage_taken_1, 144075
average_vision_score_1, 32
total_wards_placed_1, 62
average_creep_score_1, 120
average_champion_experience_1, 12663
dmg_carry_1, 223
obj_carry_1, 223
team_comp_1_champ_1, TahmKench
team_comp_1_champ_2, Nocturne
team_comp_1_champ_3, Katarina
team_comp_1_champ_4, Xayah
team_comp_1_champ_5, Lux
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 1
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
