total_gold_earned_0, 56316
total_gold_spent_0, 51600
total_baron_kills_0, 1
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 20
total_deaths_0, 44
total_damage_dealt_to_champions_0, 110092
total_damage_dealt_to_objectives_0, 20607
total_damage_taken_0, 144882
average_vision_score_0, 23
total_wards_placed_0, 58
average_creep_score_0, 118
average_champion_experience_0, 13486
dmg_carry_0, 17
obj_carry_0, 17
team_comp_0_champ_1, Renekton
team_comp_0_champ_2, Sejuani
team_comp_0_champ_3, Fizz
team_comp_0_champ_4, Cassiopeia
team_comp_0_champ_5, Teemo
total_gold_earned_1, 65136
total_gold_spent_1, 58960
total_baron_kills_1, 0
total_dragon_kills_1, 4
total_inhibitor_kils_1, 2
total_kills_1, 44
total_deaths_1, 20
total_damage_dealt_to_champions_1, 124021
total_damage_dealt_to_objectives_1, 81935
total_damage_taken_1, 143009
average_vision_score_1, 39
total_wards_placed_1, 68
average_creep_score_1, 111
average_champion_experience_1, 14356
dmg_carry_1, 119
obj_carry_1, 119
team_comp_1_champ_1, Sett
team_comp_1_champ_2, Kayn
team_comp_1_champ_3, Ekko
team_comp_1_champ_4, Draven
team_comp_1_champ_5, Nami
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
