total_gold_earned_0, 53627
total_gold_spent_0, 48035
total_baron_kills_0, 1
total_dragon_kills_0, 2
total_inhibitor_kils_0, 3
total_kills_0, 29
total_deaths_0, 26
total_damage_dealt_to_champions_0, 68661
total_damage_dealt_to_objectives_0, 87160
total_damage_taken_0, 73068
average_vision_score_0, 19
total_wards_placed_0, 43
average_creep_score_0, 94
average_champion_experience_0, 11477
dmg_carry_0, 429
obj_carry_0, 429
team_comp_0_champ_1, Kalista
team_comp_0_champ_2, Graves
team_comp_0_champ_3, Corki
team_comp_0_champ_4, Twitch
team_comp_0_champ_5, Sona
total_gold_earned_1, 40310
total_gold_spent_1, 39100
total_baron_kills_1, 0
total_dragon_kills_1, 1
total_inhibitor_kils_1, 0
total_kills_1, 26
total_deaths_1, 29
total_damage_dealt_to_champions_1, 56774
total_damage_dealt_to_objectives_1, 16088
total_damage_taken_1, 95359
average_vision_score_1, 14
total_wards_placed_1, 25
average_creep_score_1, 90
average_champion_experience_1, 9352
dmg_carry_1, 360
obj_carry_1, 360
team_comp_1_champ_1, Camille
team_comp_1_champ_2, Zac
team_comp_1_champ_3, Kennen
team_comp_1_champ_4, Samira
team_comp_1_champ_5, Nautilus
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
