total_gold_earned_0, 27920
total_gold_spent_0, 23250
total_baron_kills_0, 0
total_dragon_kills_0, 2
total_inhibitor_kils_0, 0
total_kills_0, 19
total_deaths_0, 6
total_damage_dealt_to_champions_0, 34673
total_damage_dealt_to_objectives_0, 17980
total_damage_taken_0, 35656
average_vision_score_0, 11
total_wards_placed_0, 22
average_creep_score_0, 62
average_champion_experience_0, 6210
dmg_carry_0, 15
obj_carry_0, 15
team_comp_0_champ_1, Kayle
team_comp_0_champ_2, Hecarim
team_comp_0_champ_3, Yone
team_comp_0_champ_4, Sivir
team_comp_0_champ_5, Seraphine
total_gold_earned_1, 22620
total_gold_spent_1, 18825
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 6
total_deaths_1, 19
total_damage_dealt_to_champions_1, 23200
total_damage_dealt_to_objectives_1, 3649
total_damage_taken_1, 43075
average_vision_score_1, 10
total_wards_placed_1, 24
average_creep_score_1, 58
average_champion_experience_1, 5481
dmg_carry_1, 17
obj_carry_1, 17
team_comp_1_champ_1, Teemo
team_comp_1_champ_2, Elise
team_comp_1_champ_3, Graves
team_comp_1_champ_4, Aphelios
team_comp_1_champ_5, Thresh
gameLengthMin, 15
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
