total_gold_earned_0, 45356
total_gold_spent_0, 44225
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 26
total_deaths_0, 36
total_damage_dealt_to_champions_0, 64325
total_damage_dealt_to_objectives_0, 34014
total_damage_taken_0, 101132
average_vision_score_0, 20
total_wards_placed_0, 43
average_creep_score_0, 93
average_champion_experience_0, 10254
dmg_carry_0, 141
obj_carry_0, 141
team_comp_0_champ_1, Garen
team_comp_0_champ_2, Kayn
team_comp_0_champ_3, Ahri
team_comp_0_champ_4, Jinx
team_comp_0_champ_5, Teemo
total_gold_earned_1, 53429
total_gold_spent_1, 48360
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 1
total_kills_1, 36
total_deaths_1, 26
total_damage_dealt_to_champions_1, 81540
total_damage_dealt_to_objectives_1, 54222
total_damage_taken_1, 87475
average_vision_score_1, 19
total_wards_placed_1, 45
average_creep_score_1, 94
average_champion_experience_1, 11132
dmg_carry_1, 29
obj_carry_1, 29
team_comp_1_champ_1, Quinn
team_comp_1_champ_2, MasterYi
team_comp_1_champ_3, Brand
team_comp_1_champ_4, Twitch
team_comp_1_champ_5, Soraka
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
