total_gold_earned_0, 67094
total_gold_spent_0, 63400
total_baron_kills_0, 0
total_dragon_kills_0, 2
total_inhibitor_kils_0, 0
total_kills_0, 32
total_deaths_0, 34
total_damage_dealt_to_champions_0, 155344
total_damage_dealt_to_objectives_0, 37961
total_damage_taken_0, 192241
average_vision_score_0, 38
total_wards_placed_0, 83
average_creep_score_0, 164
average_champion_experience_0, 17373
dmg_carry_0, 21
obj_carry_0, 21
team_comp_0_champ_1, Renekton
team_comp_0_champ_2, Zac
team_comp_0_champ_3, Yasuo
team_comp_0_champ_4, Tristana
team_comp_0_champ_5, MissFortune
total_gold_earned_1, 77514
total_gold_spent_1, 70630
total_baron_kills_1, 2
total_dragon_kills_1, 2
total_inhibitor_kils_1, 2
total_kills_1, 33
total_deaths_1, 33
total_damage_dealt_to_champions_1, 156496
total_damage_dealt_to_objectives_1, 119862
total_damage_taken_1, 203146
average_vision_score_1, 41
total_wards_placed_1, 79
average_creep_score_1, 167
average_champion_experience_1, 19796
dmg_carry_1, 14
obj_carry_1, 14
team_comp_1_champ_1, Sion
team_comp_1_champ_2, Olaf
team_comp_1_champ_3, Ekko
team_comp_1_champ_4, Swain
team_comp_1_champ_5, Nami
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
