total_gold_earned_0, 31297
total_gold_spent_0, 28993
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 5
total_deaths_0, 20
total_damage_dealt_to_champions_0, 31250
total_damage_dealt_to_objectives_0, 15229
total_damage_taken_0, 76529
average_vision_score_0, 19
total_wards_placed_0, 44
average_creep_score_0, 83
average_champion_experience_0, 7610
dmg_carry_0, 2
obj_carry_0, 2
team_comp_0_champ_1, Olaf
team_comp_0_champ_2, Evelynn
team_comp_0_champ_3, Pantheon
team_comp_0_champ_4, Samira
team_comp_0_champ_5, Renata
total_gold_earned_1, 43828
total_gold_spent_1, 35290
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 2
total_kills_1, 20
total_deaths_1, 5
total_damage_dealt_to_champions_1, 54553
total_damage_dealt_to_objectives_1, 57218
total_damage_taken_1, 51645
average_vision_score_1, 23
total_wards_placed_1, 48
average_creep_score_1, 97
average_champion_experience_1, 9496
dmg_carry_1, 711
obj_carry_1, 711
team_comp_1_champ_1, Garen
team_comp_1_champ_2, Ekko
team_comp_1_champ_3, Vex
team_comp_1_champ_4, Caitlyn
team_comp_1_champ_5, Sona
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
