total_gold_earned_0, 63737
total_gold_spent_0, 59603
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 32
total_deaths_0, 38
total_damage_dealt_to_champions_0, 100316
total_damage_dealt_to_objectives_0, 30005
total_damage_taken_0, 136781
average_vision_score_0, 38
total_wards_placed_0, 84
average_creep_score_0, 133
average_champion_experience_0, 14050
dmg_carry_0, 81
obj_carry_0, 81
team_comp_0_champ_1, Jhin
team_comp_0_champ_2, Udyr
team_comp_0_champ_3, Corki
team_comp_0_champ_4, Ezreal
team_comp_0_champ_5, Taliyah
total_gold_earned_1, 66102
total_gold_spent_1, 57975
total_baron_kills_1, 1
total_dragon_kills_1, 4
total_inhibitor_kils_1, 2
total_kills_1, 38
total_deaths_1, 32
total_damage_dealt_to_champions_1, 112205
total_damage_dealt_to_objectives_1, 78850
total_damage_taken_1, 129949
average_vision_score_1, 28
total_wards_placed_1, 68
average_creep_score_1, 118
average_champion_experience_1, 15728
dmg_carry_1, 45
obj_carry_1, 45
team_comp_1_champ_1, Teemo
team_comp_1_champ_2, Nocturne
team_comp_1_champ_3, Veigar
team_comp_1_champ_4, Jinx
team_comp_1_champ_5, Bard
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 1
